date,P_close,log_P,diff,cleaned,scaled,smoothed,roll_max,max_return,outcome
1928-01-31,17.57,2.866192902199006,0.004563613168495628,0.004563613168495628,0.5094698944149397,2.8616292890305104,3.221272949467922,0.35508004726891595,1.0
1928-02-01,17.53,2.863913698933143,-0.00227920326586295,-0.00227920326586295,-0.34844941063920426,2.8616292890305104,3.221272949467922,0.3573592505347789,1.0
1928-02-02,17.63,2.869601996409779,0.005688297476635906,0.005688297476635906,0.6504773858917228,2.8616292890305104,3.232778730037192,0.3631767336274132,1.0
1928-02-03,17.4,2.856470206220483,-0.013131790189295778,-0.013131790189295778,-1.7090943907736056,2.856470206220483,3.232778730037192,0.376308523816709,1.0
1928-02-06,17.45,2.859339648648436,0.0028694424279529507,0.0028694424279529507,0.2970629420566334,2.856470206220483,3.233173129569025,0.373833480920589,1.0
1928-02-07,17.44,2.8587664184808337,-0.0005732301676024676,-0.0005732301676024676,-0.1345627356216112,2.856470206220483,3.2367157429965316,0.37794932451569796,1.0
1928-02-08,17.49,2.8616292890305104,0.0028628705496767104,0.0028628705496767104,0.2962389916704528,2.856470206220483,3.238286218388024,0.3766569293575137,1.0
1928-02-09,17.55,2.865053949911875,0.003424660881364616,0.003424660881364616,0.3666735525813365,2.856470206220483,3.238286218388024,0.3732322684761491,1.0
1928-02-10,17.54,2.864483986944037,-0.0005699629678379559,-0.0005699629678379559,-0.13415310988075851,2.8587664184808337,3.238286218388024,0.37380223144398705,1.0
1928-02-14,17.44,2.8587664184808337,-0.005717568463203371,-0.005717568463203371,-0.779535047514272,2.8587664184808337,3.238286218388024,0.3795197999071904,1.0
1928-02-15,17.4,2.856470206220483,-0.002296212260350483,-0.002296212260350483,-0.3505819162924531,2.856470206220483,3.238286218388024,0.3818160121675409,1.0
1928-02-16,17.35,2.8535925063928684,-0.002877699827614766,-0.002877699827614766,-0.42348602155240384,2.8535925063928684,3.238286218388024,0.3846937119951557,1.0
1928-02-17,17.04,2.8355635214011694,-0.018028984991699026,-0.018028984991699026,-2.3230810440611105,2.8355635214011694,3.238286218388024,0.4027226969868547,1.0
1928-02-20,16.95,2.830267833826459,-0.005295687574710328,-0.005295687574710328,-0.7266416574688758,2.830267833826459,3.238286218388024,0.40801838456156503,1.0
1928-02-21,17.11,2.839663087904102,0.009395254077642967,0.009395254077642967,1.1152377168913015,2.830267833826459,3.238286218388024,0.39862313048392206,1.0
1928-02-23,17.13,2.8408313123360287,0.0011682244319266566,0.0011682244319266566,0.08377243881178185,2.830267833826459,3.238286218388024,0.3974549060519954,1.0
1928-02-24,17.18,2.8437459165561094,0.0029146042200807187,0.0029146042200807187,0.3027251096288498,2.830267833826459,3.238286218388024,0.3945403018319147,1.0
1928-02-27,17.11,2.839663087904102,-0.004082828652007375,-0.004082828652007375,-0.5745792582980626,2.830267833826459,3.238286218388024,0.39862313048392206,1.0
1928-02-28,17.16,2.8425810940598164,0.002918006155714359,0.002918006155714359,0.3031516279028162,2.839663087904102,3.238286218388024,0.3957051243282077,1.0
1928-02-29,17.26,2.848391685655282,0.005810591595465375,0.005810591595465375,0.6658100323896734,2.839663087904102,3.238286218388024,0.3898945327327423,1.0
1928-03-01,17.3,2.8507065015037334,0.0023148158484516124,0.0023148158484516124,0.22752653782676496,2.839663087904102,3.238286218388024,0.3875797168842907,1.0
1928-03-02,17.3,2.8507065015037334,0.0,0.0,-0.06269390328581032,2.839663087904102,3.238286218388024,0.3875797168842907,1.0
1928-03-05,17.57,2.866192902199006,0.015486400695272629,0.015486400695272629,1.8789162874490077,2.8425810940598164,3.238286218388024,0.3720933161890181,1.0
1928-03-06,17.67,2.871868286331605,0.005675384132599159,0.005675384132599159,0.6488583731287464,2.848391685655282,3.238286218388024,0.3664179320564189,1.0
1928-03-07,17.58,2.866761892257031,-0.005106394074574361,-0.005106394074574361,-0.7029089518430909,2.8507065015037334,3.238286218388024,0.3715243261309933,1.0
1928-03-08,17.64,2.8701690505786455,0.003407158321614645,0.003407158321614645,0.3644791660971444,2.8507065015037334,3.238286218388024,0.36811716780937864,1.0
1928-03-09,17.93,2.8864752876170416,0.016306237038396176,0.016306237038396176,1.9817034120924608,2.866192902199006,3.238286218388024,0.35181093077098247,1.0
1928-03-12,18.0,2.8903717578961645,0.0038964702791228767,0.0038964702791228767,0.4258267381922148,2.866761892257031,3.238286218388024,0.3479144604918596,1.0
1928-03-13,17.92,2.8859174075467844,-0.004454350349380132,-0.004454350349380132,-0.6211588559652106,2.866761892257031,3.238286218388024,0.3523688108412397,1.0
1928-03-14,17.93,2.8864752876170416,0.0005578800702572551,0.0005578800702572551,0.007250407915564931,2.8701690505786455,3.238286218388024,0.35181093077098247,1.0
1928-03-15,18.07,2.8942531046041373,0.007777816987095676,0.007777816987095676,0.9124512592970755,2.8859174075467844,3.238286218388024,0.3440331137838868,1.0
1928-03-16,18.26,2.9047128751668225,0.010459770562685211,0.010459770562685211,1.2487016570432674,2.8859174075467844,3.238286218388024,0.3335733432212016,1.0
1928-03-19,18.36,2.9101743851923443,0.005461510025521754,0.005461510025521754,0.622043869616477,2.8859174075467844,3.238286218388024,0.3281118331956798,1.0
1928-03-20,18.46,2.9156062290747062,0.005431843882361953,0.005431843882361953,0.618324471738799,2.8864752876170416,3.238286218388024,0.32267998931331787,1.0
1928-03-21,18.65,2.9258461460898246,0.010239917015118394,0.010239917015118394,1.2211374801357668,2.8942531046041373,3.2476576262936527,0.3218114802038281,1.0
1928-03-22,18.6,2.9231615807191558,-0.0026845653706688566,-0.0026845653706688566,-0.39927175529603076,2.9047128751668225,3.254242968705492,0.33108138798633613,1.0
1928-03-23,18.78,2.932792473780117,0.00963089306096121,0.00963089306096121,1.1447809955619066,2.9101743851923443,3.254242968705492,0.3214504949253749,1.0
1928-03-26,19.05,2.94706710157271,0.01427462779259292,0.01427462779259292,1.7269900482282023,2.9156062290747062,3.254242968705492,0.307175867132782,1.0
1928-03-27,18.94,2.9412760877579323,-0.005791013814777646,-0.005791013814777646,-0.7887432712897452,2.9231615807191558,3.254242968705492,0.31296688094755964,1.0
1928-03-28,18.89,2.9386326815134183,-0.0026434062445139794,-0.0026434062445139794,-0.39411142266893784,2.9231615807191558,3.254242968705492,0.3156102871920736,1.0
1928-03-29,18.95,2.9418039315284354,0.0031712500150171685,0.0031712500150171685,0.33490212097338784,2.932792473780117,3.254242968705492,0.31243903717705646,1.0
1928-03-30,19.28,2.9590682891823996,0.01726435765396417,0.01726435765396417,2.1018279515348506,2.9386326815134183,3.254242968705492,0.2951746795230923,1.0
1928-04-02,18.91,2.9396908826703663,-0.019377406512033346,-0.019377406512033346,-2.4921396275760297,2.9386326815134183,3.254242968705492,0.31455208603512563,1.0
1928-04-03,19.02,2.9454910571172443,0.005800174446878081,0.005800174446878081,0.6645039805669498,2.9386326815134183,3.254242968705492,0.30875191158824755,1.0
1928-04-04,18.99,2.9439125248241944,-0.001578532293049939,-0.001578532293049939,-0.2606026651019339,2.9396908826703663,3.254242968705492,0.3103304438812975,1.0
1928-04-05,19.23,2.9564715596006885,0.012559034776494116,0.012559034776494116,1.511897274332216,2.9396908826703663,3.254242968705492,0.2977714091048034,1.0
1928-04-09,19.27,2.958549482426275,0.002077922825586498,0.002077922825586498,0.1978260337290447,2.9396908826703663,3.254242968705492,0.2956934862792169,1.0
1928-04-10,19.1,2.9496883350525844,-0.008861147373690592,-0.008861147373690592,-1.1736618022122975,2.9439125248241944,3.254242968705492,0.30455463365290747,1.0
1928-04-11,19.44,2.967332799032293,0.017644463979708647,0.017644463979708647,2.1494838484827796,2.9439125248241944,3.254242968705492,0.2869101696731988,1.0
1928-04-12,19.41,2.9657883971809187,-0.0015444018513743885,-0.0015444018513743885,-0.25632355501848125,2.9496883350525844,3.254242968705492,0.2884545715245732,1.0
1928-04-13,19.73,2.982140320034524,0.016351922853605316,0.016351922853605316,1.9874312791499864,2.9496883350525844,3.254242968705492,0.2721026486709679,1.0
1928-04-16,19.68,2.9796028916241073,-0.002537428410416709,-0.002537428410416709,-0.3808244332177301,2.9496883350525844,3.254242968705492,0.2746400770813846,1.0
1928-04-17,19.52,2.9714395809849465,-0.008163310639160759,-0.008163310639160759,-1.0861703997945726,2.9657883971809187,3.254242968705492,0.28280338772054536,1.0
1928-04-18,19.52,2.9714395809849465,0.0,0.0,-0.06269390328581032,2.9657883971809187,3.254242968705492,0.28280338772054536,1.0
1928-04-19,19.63,2.9770590082883697,0.00561942730342313,0.00561942730342313,0.6418427759020422,2.9714395809849465,3.254242968705492,0.27718396041712223,1.0
1928-04-20,19.34,2.9621754900251482,-0.014883518263221429,-0.014883518263221429,-1.9287176038529725,2.9621754900251482,3.254242968705492,0.29206747868034366,1.0
1928-04-23,19.15,2.952302715626655,-0.009872774398493434,-0.009872774398493434,-1.3004947170534797,2.952302715626655,3.254242968705492,0.3019402530788371,1.0
1928-04-24,19.25,2.9575110607337933,0.005208345107138523,0.005208345107138523,0.5903032737774788,2.952302715626655,3.254242968705492,0.29673190797169857,1.0
1928-04-25,19.33,2.9616582932202395,0.004147232486446217,0.004147232486446217,0.45726609371262184,2.952302715626655,3.254242968705492,0.29258467548525235,1.0
1928-04-26,19.47,2.968874819384108,0.007216526163868586,0.007216526163868586,0.8420793243466691,2.952302715626655,3.254242968705492,0.28536814932138377,1.0
1928-04-27,19.68,2.9796028916241073,0.010728072239999165,0.010728072239999165,1.2823400266757305,2.952302715626655,3.254242968705492,0.2746400770813846,1.0
1928-04-30,19.75,2.9831534913471307,0.0035505997230234065,0.0035505997230234065,0.382463156840297,2.9575110607337933,3.254242968705492,0.2710894773583612,1.0
1928-05-01,19.78,2.984671326194566,0.0015178348474353953,0.0015178348474353953,0.12760490569002902,2.9616582932202395,3.254242968705492,0.2695716425109258,1.0
1928-05-02,19.83,2.9871959425317045,0.002524616337138408,0.002524616337138408,0.25383031072215273,2.968874819384108,3.254242968705492,0.2670470261737874,1.0
1928-05-03,19.93,2.9922261342247034,0.005030191692998898,0.005030191692998898,0.5679672583782849,2.9796028916241073,3.254242968705492,0.2620168344807885,1.0
1928-05-04,20.24,3.0076608444192647,0.01543471019456133,0.01543471019456133,1.8724355818983704,2.9831534913471307,3.254242968705492,0.24658212428622717,1.0
1928-05-07,20.41,3.0160249768217535,0.008364132402488789,0.008364132402488789,0.9859606568590081,2.984671326194566,3.255786178888298,0.2397612020665445,1.0
1928-05-08,20.27,3.0091419604639085,-0.006883016357845051,-0.006883016357845051,-0.9256532807650415,2.9871959425317045,3.2577118486533987,0.24856988818949022,1.0
1928-05-09,20.24,3.0076608444192647,-0.0014811160446437377,-0.0014811160446437377,-0.24838908595139747,2.9922261342247034,3.2607852279454104,0.25312438352614564,1.0
1928-05-10,20.21,3.00617753141553,-0.0014833130037348319,-0.0014833130037348319,-0.2486645300809813,3.00617753141553,3.2607852279454104,0.25460769652988047,1.0
1928-05-11,20.36,3.013572191682322,0.00739466026679203,0.00739466026679203,0.864412918598763,3.00617753141553,3.2607852279454104,0.24721303626308844,1.0
1928-05-14,20.44,3.017493765335504,0.003921573653181909,0.003921573653181909,0.42897407809733057,3.00617753141553,3.2607852279454104,0.24329146260990653,1.0
1928-05-15,20.39,3.015044584586364,-0.002449180749140023,-0.002449180749140023,-0.3697603672791785,3.00617753141553,3.2607852279454104,0.24574064335904655,1.0
1928-05-16,20.05,2.998229153752578,-0.016815430833785783,-0.016815430833785783,-2.1709314796544352,2.998229153752578,3.2607852279454104,0.26255607419283233,1.0
1928-05-17,20.12,3.0017143452315387,0.0034851914789606475,0.0034851914789606475,0.374262586822172,2.998229153752578,3.2607852279454104,0.2590708827138717,1.0
1928-05-18,19.92,2.991724252156452,-0.00999009307508647,-0.00999009307508647,-1.3152035666124413,2.991724252156452,3.2607852279454104,0.26906097578895816,1.0
1928-05-21,19.63,2.9770590082883697,-0.014665243868082545,-0.014665243868082545,-1.9013514134568075,2.9770590082883697,3.2607852279454104,0.2837262196570407,1.0
1928-05-22,19.36,2.963209081848431,-0.013849926439938542,-0.013849926439938542,-1.7991308485678121,2.963209081848431,3.2607852279454104,0.29757614609697924,1.0
1928-05-23,19.75,2.9831534913471307,0.019944409498699578,0.019944409498699578,2.4378399194432085,2.963209081848431,3.2607852279454104,0.27763173659827967,1.0
1928-05-24,19.87,2.9892110565637253,0.006057565216594618,0.006057565216594618,0.6967743932545966,2.963209081848431,3.2607852279454104,0.27157417138168505,1.0
1928-05-25,19.9,2.990719731730447,0.0015086751667214848,0.0015086751667214848,0.12645650912145548,2.963209081848431,3.2607852279454104,0.27006549621496356,1.0
1928-05-28,19.57,2.9739977814079848,-0.016721950322462042,-0.016721950322462042,-2.1592113442277,2.963209081848431,3.2607852279454104,0.2867874465374256,1.0
1928-05-29,19.82,2.986691528901842,0.0126937474938571,0.0126937474938571,1.5287869047893043,2.9739977814079848,3.2607852279454104,0.2740936990435685,1.0
1928-05-31,20.0,2.995732273553991,0.009040744652148991,0.009040744652148991,1.070791035780902,2.9739977814079848,3.2607852279454104,0.2650529543914195,1.0
1928-06-01,20.07,2.9992261628082466,0.0034938892542557554,0.0034938892542557554,0.37535307191822526,2.9739977814079848,3.2607852279454104,0.26155906513716376,1.0
1928-06-04,19.8,2.9856819377004897,-0.01354422510775688,-0.01354422510775688,-1.7608034906772008,2.9739977814079848,3.2607852279454104,0.27510329024492064,1.0
1928-06-05,19.85,2.9882040071331994,0.002522069432709717,0.002522069432709717,0.25351099213477546,2.9856819377004897,3.2607852279454104,0.2725812208122109,1.0
1928-06-06,19.66,2.9785861147190205,-0.009617892414178986,-0.009617892414178986,-1.2685388437735956,2.9785861147190205,3.2607852279454104,0.2821991132263899,1.0
1928-06-07,19.61,2.976039640208255,-0.0025464745107655062,-0.0025464745107655062,-0.38195858962819906,2.976039640208255,3.2607852279454104,0.2847455877371554,1.0
1928-06-08,19.37,2.9637254774189046,-0.01231416278935038,-0.01231416278935038,-1.606584212766743,2.9637254774189046,3.2607852279454104,0.2970597505265058,1.0
1928-06-11,18.68,2.9274534328006965,-0.0362720446182081,,,2.9274534328006965,3.2607852279454104,0.3333317951447139,1.0
1928-06-12,18.34,2.9090844668283187,-0.018368965972377804,-0.018368965972377804,-2.365706218866476,2.9090844668283187,3.2607852279454104,0.3517007611170917,1.0
1928-06-13,18.89,2.9386326815134183,0.029548214685099605,,,2.9090844668283187,3.2607852279454104,0.3221525464319921,1.0
1928-06-14,19.05,2.94706710157271,0.008434420059291625,0.008434420059291625,0.9947729841012521,2.9090844668283187,3.2607852279454104,0.31371812637270047,1.0
1928-06-15,18.74,2.930660276810276,-0.016406824762433825,-0.016406824762433825,-2.1197024221255765,2.9090844668283187,3.2607852279454104,0.3301249511351343,1.0
1928-06-18,18.4,2.91235066461494,-0.01830961219533611,-0.01830961219533611,-2.3582647287080865,2.9090844668283187,3.2607852279454104,0.3484345633304704,1.0
1928-06-19,18.34,2.9090844668283187,-0.0032661977866212943,-0.0032661977866212943,-0.4721940209855461,2.9090844668283187,3.2607852279454104,0.3517007611170917,1.0
1928-06-20,18.57,2.9215473753646144,0.012462908536295725,0.012462908536295725,1.4998454301859394,2.9090844668283187,3.2607852279454104,0.339237852580796,1.0
1928-06-21,18.56,2.9210087273580543,-0.0005386480065601162,-0.0005386480065601162,-0.13022699114368622,2.9090844668283187,3.2607852279454104,0.3397765005873561,1.0
1928-06-22,18.54,2.919930560137709,-0.0010781672203452608,-0.0010781672203452608,-0.19786930675949252,2.9090844668283187,3.2703291064571163,0.35039854631940726,1.0
1928-06-25,18.47,2.9161477942111484,-0.0037827659265605718,-0.0037827659265605718,-0.5369588417112037,2.9090844668283187,3.2703291064571163,0.3541813122459678,1.0
1928-06-26,18.68,2.9274534328006965,0.011305638589548028,0.011305638589548028,1.3547525085800574,2.9161477942111484,3.2703291064571163,0.3428756736564198,1.0
1928-06-27,18.86,2.937043277205311,0.009589844404614745,0.009589844404614745,1.1396345131063288,2.9161477942111484,3.27601201623901,0.3389687390336986,1.0
1928-06-28,19.07,2.9481164196123277,0.011073142407016512,0.011073142407016512,1.325603259106748,2.9161477942111484,3.2816628129669656,0.33354639335463787,1.0
1928-06-29,19.14,2.9517803860248084,0.0036639664124806792,0.0036639664124806792,0.3966765253221872,2.9161477942111484,3.2816628129669656,0.3298824269421572,1.0
1928-07-02,18.98,2.9433857931817817,-0.008394592843026683,-0.008394592843026683,-1.1151674464807508,2.9274534328006965,3.292126286607793,0.34874049342601143,1.0
1928-07-03,19.29,2.9595868269176377,0.01620103373585602,0.01620103373585602,1.9685135296704412,2.937043277205311,3.2980566227426418,0.338469795825004,1.0
1928-07-05,19.48,2.969388298214389,0.009801471296751352,0.009801471296751352,1.1661672716530842,2.9433857931817817,3.299902663510574,0.33051436529618483,1.0
1928-07-06,19.39,2.9647574692545606,-0.00463082895982847,-0.00463082895982847,-0.6432848925592277,2.9433857931817817,3.3109079103146946,0.34615044106013393,1.0
1928-07-09,19.46,2.968361076757859,0.003603607503298356,0.003603607503298356,0.3891090165461932,2.9433857931817817,3.323956301318708,0.35559522456084913,1.0
1928-07-10,19.43,2.9668182633893485,-0.0015428133685104761,-0.0015428133685104761,-0.2561243987021061,2.9595868269176377,3.3343450746743146,0.3675268112849661,1.0
1928-07-11,18.95,2.9418039315284354,-0.025014331860913064,,,2.9418039315284354,3.3386125064705343,0.39680857494209887,1.0
1928-07-12,18.81,2.934388643312939,-0.007415288215496307,-0.007415288215496307,-0.992386957840342,2.934388643312939,3.339321977944068,0.4049333346311288,1.0
1928-07-13,18.96,2.942331496826876,0.007942853513936754,0.007942853513936754,0.9331427426613109,2.934388643312939,3.339321977944068,0.39699048111719204,1.0
1928-07-16,18.7,2.928523523860541,-0.013807972966334958,-0.013807972966334958,-1.793870924490663,2.928523523860541,3.339321977944068,0.410798454083527,1.0
1928-07-17,18.8,2.9338568698359038,0.005333345975362835,0.005333345975362835,0.6059752794533433,2.928523523860541,3.339321977944068,0.40546510810816416,1.0
1928-07-18,19.03,2.946016681308058,0.012159811472154392,0.012159811472154392,1.4618445828555289,2.928523523860541,3.3414473772563813,0.39543069594832314,1.0
1928-07-19,18.99,2.9439125248241944,-0.0021041564838637505,-0.0021041564838637505,-0.32650288978696185,2.928523523860541,3.34814816057234,0.4042356357481456,1.0
1928-07-20,19.03,2.946016681308058,0.0021041564838637505,0.0021041564838637505,0.20111508321534122,2.928523523860541,3.34814816057234,0.40213147926428183,1.0
1928-07-23,19.12,2.9507349076232554,0.004718226315197249,0.004718226315197249,0.5288545446745112,2.9338568698359038,3.34814816057234,0.3974132529490846,1.0
1928-07-24,19.09,2.949164637737656,-0.0015702698855992736,-0.0015702698855992736,-0.2595667643253828,2.9439125248241944,3.34814816057234,0.39898352283468386,1.0
1928-07-25,19.2,2.954910279033736,0.005745641296079906,0.005745641296079906,0.6576668772654102,2.9439125248241944,3.34814816057234,0.39323788153860395,1.0
1928-07-26,19.24,2.9569914452375605,0.0020811662038244805,0.0020811662038244805,0.1982326728418501,2.946016681308058,3.34814816057234,0.39115671533477947,1.0
1928-07-27,19.42,2.966303462863179,0.009312017625618285,0.009312017625618285,1.1048019321875604,2.949164637737656,3.34814816057234,0.3818446977091612,1.0
1928-07-30,19.47,2.968874819384108,0.0025713565209293243,0.0025713565209293243,0.2596903694246868,2.949164637737656,3.34814816057234,0.37927334118823186,1.0
1928-07-31,19.43,2.9668182633893485,-0.0020565559947596235,-0.0020565559947596235,-0.32053497015559473,2.954910279033736,3.34814816057234,0.3813298971829915,1.0
1928-08-01,19.42,2.966303462863179,-0.0005148005261697008,-0.0005148005261697008,-0.127237109126523,2.9569914452375605,3.34814816057234,0.3818446977091612,1.0
1928-08-02,19.33,2.9616582932202395,-0.004645169642939262,-0.004645169642939262,-0.6450828582077927,2.9616582932202395,3.34814816057234,0.38648986735210045,1.0
1928-08-03,19.36,2.963209081848431,0.0015507886281915795,0.0015507886281915795,0.1317364917052985,2.9616582932202395,3.34814816057234,0.38493907872390887,1.0
1928-08-06,19.58,2.9745086371023644,0.011299555253933224,0.011299555253933224,1.3539898093153426,2.9616582932202395,3.349904087274605,0.3753954501722405,1.0
1928-08-07,19.49,2.9699015135194693,-0.004607123582895056,-0.004607123582895056,-0.640312826787794,2.9616582932202395,3.3631493140246254,0.39324780050515606,1.0
1928-08-08,19.25,2.9575110607337933,-0.012390452785675965,-0.012390452785675965,-1.6161490843745203,2.9575110607337933,3.3700506526653187,0.41253959193152534,1.0
1928-08-09,19.3,2.9601050959108397,0.002594035177046372,0.002594035177046372,0.262533709894527,2.9575110607337933,3.3717685709713434,0.4116634750605037,1.0
1928-08-10,19.25,2.9575110607337933,-0.002594035177046372,-0.002594035177046372,-0.38792151646614764,2.9575110607337933,3.3717685709713434,0.4142575102375501,1.0
1928-08-13,19.29,2.9595868269176377,0.0020757661838444186,0.0020757661838444186,0.19755564439413206,2.9575110607337933,3.3717685709713434,0.41218174405370567,1.0
1928-08-14,19.13,2.9512577834521614,-0.00832904346547636,-0.00832904346547636,-1.106949181826984,2.9512577834521614,3.3717685709713434,0.420510787519182,1.0
1928-08-15,19.47,2.968874819384108,0.017617035931946745,0.017617035931946745,2.1460450522063326,2.9512577834521614,3.3717685709713434,0.4028937515872353,1.0
1928-08-16,19.61,2.976039640208255,0.0071648208241468225,0.0071648208241468225,0.8355967583525045,2.9512577834521614,3.3717685709713434,0.39572893076308846,1.0
1928-08-17,19.64,2.97756830292632,0.0015286627180648438,0.0015286627180648438,0.12896245186049024,2.9512577834521614,3.3765631007037946,0.3989947977774748,1.0
1928-08-20,19.77,2.9841656371825254,0.006597334256205567,0.006597334256205567,0.7644480308269268,2.9512577834521614,3.3854066957558313,0.40124105857330594,1.0
1928-08-21,20.02,2.9967317738870745,0.012566136704549091,0.012566136704549091,1.51278767980194,2.968874819384108,3.3884498088396526,0.3917180349525782,1.0
1928-08-22,20.0,2.995732273553991,-0.0009995003330836028,-0.0009995003330836028,-0.18800643203565512,2.976039640208255,3.3901364343027307,0.39440416074873985,1.0
1928-08-23,20.02,2.9967317738870745,0.0009995003330836028,0.0009995003330836028,0.0626186254640345,2.97756830292632,3.4085039568445934,0.41177218295751894,1.0
1928-08-24,20.34,3.012589390620414,0.01585761673333952,0.01585761673333952,1.9254575630273219,2.9841656371825254,3.417726683613366,0.405137292992952,1.0
1928-08-27,20.38,3.0145540277945786,0.0019646371741646185,0.0019646371741646185,0.1836228254049893,2.995732273553991,3.4193646856176043,0.4048106578230257,1.0
1928-08-28,20.54,3.0223742045004123,0.007820176705833681,0.007820176705833681,0.9177621164288735,2.995732273553991,3.4193646856176043,0.39699048111719204,1.0
1928-08-29,20.58,3.0243197304059035,0.001945525905491241,0.001945525905491241,0.18122674675868206,2.9967317738870745,3.427189961936409,0.4028702315305055,1.0
1928-08-30,20.61,3.0257763949023677,0.0014566644964641995,0.0014566644964641995,0.11993566225809621,3.012589390620414,3.433664571799657,0.40788817689728907,1.0
1928-08-31,20.87,3.038312721089109,0.012536326186741498,0.012536326186741498,1.5090501809275905,3.0145540277945786,3.433664571799657,0.39535185071054757,1.0
1928-09-04,20.97,3.0430928449138284,0.004780123824719151,0.004780123824719151,0.5366149557366838,3.0223742045004123,3.433664571799657,0.3905717268858284,1.0
1928-09-05,21.07,3.0478502278160975,0.004757382902269125,0.004757382902269125,0.5337638086144761,3.0243197304059035,3.433664571799657,0.3858143439835593,1.0
1928-09-06,20.94,3.041661205442391,-0.006189022373706443,-0.006189022373706443,-0.8386436638484713,3.0257763949023677,3.4346321577483927,0.39297095230600165,1.0
1928-09-07,21.09,3.0487989944906833,0.007137789048292209,0.007137789048292209,0.8322076447356136,3.038312721089109,3.4346321577483927,0.38583316325770944,1.0
1928-09-10,20.92,3.040705639196722,-0.008093355293961046,-0.008093355293961046,-1.077399736177584,3.040705639196722,3.4346321577483927,0.3939265185516705,1.0
1928-09-11,21.08,3.0483247236731614,0.00761908447643922,0.00761908447643922,0.8925501430625215,3.040705639196722,3.4346321577483927,0.38630743407523127,1.0
1928-09-12,21.16,3.052112606990099,0.003787883316937357,0.003787883316937357,0.4122126288514497,3.040705639196722,3.4346321577483927,0.3825195507582939,1.0
1928-09-13,21.14,3.051166980442092,-0.0009456265480070059,-0.0009456265480070059,-0.18125199682656817,3.040705639196722,3.4372078191851885,0.3860408387430967,1.0
1928-09-14,21.14,3.051166980442092,0.0,0.0,-0.06269390328581032,3.040705639196722,3.4372078191851885,0.3860408387430967,1.0
1928-09-17,21.33,3.0601145324832593,0.008947552041167484,0.008947552041167484,1.0591069959098354,3.0483247236731614,3.4372078191851885,0.3770932867019292,1.0
